Country Name,Country Code,Indicator Name,Indicator Code,Year70,Year71,Year72,Year73,Year74,Year75,Year76,Year77,Year78,Year79,Year80,Year81,Year82,Year83,Year84,Year85,Year86,Year87,Year88,Year89,Year90,Year91,Year92,Year93,Year94,Year95,Year96,Year97,Year98,Year99,Year00,Year01,Year02,Year03,Year04,Year05,Year06,Year07,Year08,Year09,Year10,Year11,Year12,Year13,Year14,Year15,Year16
Afghanistan,AFG,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146434000,201788000,132125000,126204000,84623000,81162000,70391000,36657000,31738000,26048000,17924000
Afghanistan,AFG,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146434000,146982000,96400000,108774000,76001000,62241000,52060000,36657000,31738000,26048000,11669000
Afghanistan,AFG,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910884000,1893471000,1985367000,2096969000,1966409000,2023326000,2070650000,2097091000,1999058000,1958130000,1921469000
Afghanistan,AFG,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910884000,1893471000,1985367000,2096969000,1966409000,2023326000,2070650000,2097091000,1999058000,1958130000,1921469000
Afghanistan,AFG,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7402000,4882000,6735000,7599000,8769000,9466000,9417000,8326000,10375000,9941000,7959000
Afghanistan,AFG,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142941000,200516000,130829000,123064000,120657000,55300000,95126000,-3230000,36657000,-18736000,-42828000
Afghanistan,AFG,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256887000,1073899000,1081467000,1080029000,950337000,950435000,950311000,950269000,912600000,928360000,929230000
Afghanistan,AFG,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653600000,819175000,903503000,1016543000,1016072000,1072891000,1120339000,1146822000,1086458000,1029770000,992239000
Afghanistan,AFG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493000,1272000,1296000,3140000,966000,862000,1612000,4159000,8403000,14387000,14763000
Afghanistan,AFG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146434000,146982000,96400000,108774000,76001000,62241000,52060000,36657000,31738000,26048000,11669000
Afghanistan,AFG,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910487000,1893074000,1984970000,2096572000,1966409000,2023326000,2070650000,2097091000,1999058000,1958130000,1921469000
Afghanistan,AFG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397000,397000,397000,397000,0,0,0,0,0,0,0
Afghanistan,AFG,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755165863
Afghanistan,AFG,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493000,1272000,1296000,3140000,966000,862000,5355000,16805000,27866000,34681000,35711000
Afghanistan,AFG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40172000,98770000,131082000,352753000,355230000,372555000,387634000,375643000,334840000,300161000,276984000
Albania,ALB,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48840000,66213000,94224000,93749000,82901000,88509000,65163000,96256000,156699000,137993000,109645000,158080000,147134000,187574000,500839000,187641000,298559000,878062000,729326000,820018000,774234000,682788000,751023000,802878000,1289589000,632689000
Albania,ALB,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,3147000,0,29263000,370045000,12301000,126558000,220315000,166812000,188789000,355828000,347046000,490829000,292703000,385085000,244189000
Albania,ALB,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48840000,52566000,77596000,71509000,72189000,88509000,53019000,88271000,134555000,119155000,97665000,149754000,135944000,146455000,118975000,168174000,164545000,650049000,558756000,631229000,418406000,335742000,260194000,438614000,798199000,228560000
Albania,ALB,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86200000,126853000,178988000,247575000,332006000,406192000,413720000,524241000,599745000,937285000,982671000,1008262000,1243310000,1435808000,1787882000,1916425000,2223613000,2936414000,3762678000,4499667000,5121264000,5599234000,6721610000,6462105000,6313925000,6157500000
Albania,ALB,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,16000000,16000000,12000000,12345000,9762000,34019000,413243000,338616000,434878000,638290000,883582000,1284869000,1751689000,2046735000,2962334000,2796848000,2653482000,2585190000
Albania,ALB,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86200000,126853000,178988000,247575000,332006000,406192000,413720000,506241000,583745000,921285000,970671000,995917000,1233548000,1401789000,1374639000,1577809000,1788735000,2298124000,2879096000,3214798000,3369575000,3552499000,3759276000,3665257000,3660443000,3572310000
Albania,ALB,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765000,2021000,3039000,10199000,8822000,7686000,8233000,9827000,10865000,13608000,13692000,24804000,19599000,24221000,42434000,58692000,72626000,93335000,107562000,117331000,165934000,179535000,194381000,184489000,76607000,94041000
Albania,ALB,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155137000,135813000,176092000,88883000,-96714000,44286000,63185000,71747000,135982000,129773000,77524000,122607000,229817000,-12231000,592895000,297691000,321114000,1409056000,124454000,620280000,808821000,700392000,926190000,163558000,369095000,272549000
Albania,ALB,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22067000,61507000,123487000,157635000,187268000,221744000,218987000,235917000,212195000,468981000,505530000,386910000,464531000,498976000,478492000,535441000,582579000,583504000,664324000,652794000,644329000,666939000,688410000,652514000,643460000,675350000
Albania,ALB,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037000,27637000,65725000,114613000,149886000,162780000,239501000,343823000,426052000,439268000,581639000,737831000,872757000,868249000,1012365000,1177668000,1293948000,1467492000,1520724000,1666975000,1872154000,2004019000,2091306000,2031238000,1947391000
Albania,ALB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183000,6136000,8622000,6645000,8131000,8105000,19834000,25229000,35010000,39031000,53368000,51270000,56651000,78625000,86796000,99263000,105479000,123973000,142578000,168403000,194127000
Albania,ALB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19659000,49401000,56232000,71509000,72188000,82904000,52349000,88230000,134555000,118831000,97351000,149423000,134258000,146019000,118538000,167733000,163047000,217029000,256011000,198061000,274015000,314890000,250717000,424138000,272843000,203351000
Albania,ALB,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22067000,63544000,151124000,223360000,301881000,371630000,381767000,475418000,556018000,895033000,944798000,968549000,1202362000,1371733000,1346741000,1547806000,1760247000,1877452000,2131816000,2173518000,2311304000,2539093000,2692429000,2743820000,2674698000,2622741000
Albania,ALB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803000,0,5032000,8084000,412000,1130000,1817000,1812000,1637000,1017000,270000,284000,963000,2377000,1099000,3800000,4166000,873000,1265000,87439000,91122000,84335000,2093000,33318000,362875000,30303000
Albania,ALB,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29181000,3165000,21364000,0,1000,5605000,670000,41000,0,324000,314000,331000,1686000,436000,437000,441000,1498000,433020000,302745000,433168000,144391000,20852000,9477000,14476000,525356000,25209000
Albania,ALB,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64133000,63309000,27864000,24215000,30125000,34562000,31953000,30823000,27727000,26252000,25873000,27368000,31186000,30056000,27898000,30003000,28488000,420672000,747280000,1041280000,1058271000,1013406000,1066847000,921437000,985745000,949569000
Albania,ALB,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824298851
Albania,ALB,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803000,0,5032000,8084000,1597000,13593000,15908000,11599000,14757000,16410000,25901000,36003000,37687000,51806000,61755000,121387000,101590000,109120000,135903000,262371000,314031000,360500000,358132000,511318000,838103000,459897000
Albania,ALB,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13321000,29662000,54197000,64519000,54212000,54974000,64446000,144308000,148426000,141638000,144218000,159415000,169101000,158243000,162459000,163479000,152027000,144309000,129371000,117241000,107036000,96755000,150857000,243584000,387084000
Algeria,DZA,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,313351000,309627000,419462000,1599266000,841730000,1560022000,2083496000,3140532000,5111073000,4386075000,3397930000,2797312000,2617957000,3621506000,4384193000,3907487000,4522621000,4487126000,6212276000,6261261000,7017288000,6853269000,7556922000,6528653000,5630898000,4157423000,3628965000,2109623000,1461212000,1450466000,1218708000,1045609000,1607083000,1933772000,2112907000,1239676000,816627000,623706000,675118000,226193000,42877000,36437000,28540000,22025000,42748000,46983000,1032520000
Algeria,DZA,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77009000,450780000,284797000,462859000,451458000,303610000,407300000,123450000,1720000,240000,230000,0,38810000,46980000,48850000
Algeria,DZA,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,313351000,309627000,419462000,1599266000,841730000,1560022000,2083496000,3140532000,5111073000,4386075000,3397930000,2797312000,2617957000,3621506000,4384193000,3907487000,4522621000,4487126000,6212276000,5657600000,7017288000,6545346000,7556922000,6528653000,4789533000,3682831000,2885332000,1645055000,1117567000,1144854000,1218708000,1045609000,1530074000,1482992000,1828110000,776817000,365169000,320096000,267818000,102743000,41157000,36197000,28310000,22025000,3938000,3000,983670000
Algeria,DZA,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,939559000,1260811000,1549797000,2991380000,3365978000,4632813000,6114380000,8912950000,13748603000,16572558000,17038274000,16063310000,14888482000,14410460000,14131301000,16398736000,19497652000,23133428000,24480828000,24789969000,26692897000,26255510000,25762292000,25102046000,28446563000,31313006000,31294869000,28722573000,28495989000,25928742000,23369280000,20885367000,21432716000,22450394000,21153140000,16392530000,5176454000,5181536000,4744512000,4050054000,3636855000,3083506000,2469112000,2072378000,1810256000,1187931000,1869682000
Algeria,DZA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106804000,558513000,710184000,865924000,1303837000,1148490000,1443890000,981560000,967500000,817970000,821930000,620490000,685380000,317760000,213640000
Algeria,DZA,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,939559000,1260811000,1549797000,2991380000,3365978000,4632813000,6114380000,8912950000,13748603000,16572558000,17038274000,16063310000,14888482000,14410460000,14131301000,16398736000,19497652000,23133428000,24480828000,24789969000,26692897000,26255510000,25762292000,25102046000,28446563000,31313006000,31294869000,28722573000,28495989000,25928742000,23369280000,20885367000,21325912000,21891881000,20442956000,15526606000,3872617000,4033046000,3300622000,3068494000,2669355000,2265536000,1647182000,1451888000,1124876000,870171000,1656042000
Algeria,DZA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,10134000,16489000,51614000,68695000,219539000,216796000,347502000,526187000,786343000,1489656000,1555597000,1764843000,1609472000,1410833000,1516667000,1525765000,1592184000,1635948000,1958524000,1889243000,2025494000,1947749000,2087892000,1784989000,1563624000,1831680000,2109720000,2048350000,1991921000,1816841000,1662565000,1423563000,1222242000,1088927000,1037968000,927773000,634583000,231419000,193663000,145733000,118787000,103642000,123119000,73032000,64180000,109181000,54557000
Algeria,DZA,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,278781000,257001000,281053000,1366393000,349938000,1307751000,1643659000,4180476000,4506490000,2770686000,1261428000,227272000,107968000,-484786000,585812000,533892000,2238896000,-1169179000,1925303000,1362259000,-814372000,77280000,-134090000,-874648000,2013905000,1360742000,1594474000,-425745000,-1654200000,-1925894000,-1567972000,-1938400000,-1435278000,-1246251000,-2303972000,-3734381000,-11948882000,-304511000,171208000,-494729000,-228777000,-1135858000,-649776000,-320929000,459259000,-686937000,896926000
Algeria,DZA,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,469454000,593528000,685415000,882362000,1052375000,1102710000,1134571000,1632264000,2268583000,2850787000,3209402000,3213160000,3301712000,3333257000,3065532000,3253481000,3378735000,3482381000,3342538000,3245157000,3833213000,3888495000,3774199000,3613848000,7595193000,11779841000,14123512000,14440179000,15085987000,14297790000,13394537000,12235257000,12803865000,13231262000,12699845000,10056991000,2022808000,2204456000,2114072000,2095781000,1893686000,1654283000,1210799000,1129297000,893081000,707059000,597292000
Algeria,DZA,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,15814000,13215000,10391000,9372000,9292000,49567000,100009000,155313000,208997000,271752000,283860000,326813000,333380000,402616000,445048000,582231000,925167000,1210823000,1385706000,1602998000,2030862000,2663363000,2764738000,2900186000,3344199000,3915391000,4084599000,3854154000,4394157000,4238039000,4123421000,3973846000,3880332000,4111681000,3508200000,2442600000,144281000,135595000,12888000,11322000,9671000,8328000,7182000,1930000,1519000,1117000,949411000
Algeria,DZA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,13031000,14934000,43708000,65732000,131243000,61487000,64210000,97893000,92989000,118622000,244347000,252509000,286166000,421869000,649110000,674127000,760358000,886631000,964258000,998189000,1173693000,1250065000,1194075000,1164110000,659219000,671281000,671462000,1044405000,976669000,1123159000,1054950000,1278740000,1500842000,1551056000,2730111000,3013914000,10974636000,214166000,369968000,154771000,167337000,254534000,488392000,145871000,135122000,110840000,94440000
Algeria,DZA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,45126000,99762000,122869000,218844000,268120000,176088000,180701000,598323000,695999000,828839000,566076000,479854000,548894000,774329000,818748000,562422000,639207000,516480000,789975000,1202841000,1835301000,1721566000,1437749000,1165884000,1523634000,1596308000,1587052000,1210939000,718559000,756156000,798852000,470883000,784529000,760234000,930169000,445972000,223937000,146614000,196640000,100641000,40013000,32498000,28310000,22025000,3938000,3000,983670000
Algeria,DZA,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,485268000,606743000,695806000,891734000,1061667000,1152277000,1234580000,1787577000,2477580000,3122539000,3493262000,3539973000,3635092000,3735873000,3510580000,3835712000,4303902000,4693204000,4728244000,4848155000,5864075000,6551858000,6538937000,6514034000,10939392000,15695232000,18208111000,18294333000,19480144000,18535829000,17517958000,16209103000,16684197000,17342943000,16208045000,12499591000,2167089000,2340051000,2126960000,2107103000,1903357000,1662611000,1217981000,1131227000,894600000,708176000,1546703000
Algeria,DZA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,21539000,37692000,94701000,167141000,360549000,190784000,375627000,548163000,810594000,1444767000,2284155000,2299531000,2667823000,2890423000,2951271000,2802468000,2813457000,2932984000,3627825000,4120003000,5609267000,5973924000,5884696000,5817822000,2698333000,1576803000,1296634000,974897000,1727393000,1903270000,1665860000,1541154000,1092960000,1217080000,1384769000,1205005000,1664318000,391390000,544342000,233041000,156567000,160267000,100648000,117443000,71407000,56460000,50934000
Algeria,DZA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,268225000,209865000,296593000,1380422000,573610000,1383934000,1902795000,2542209000,4415074000,3557236000,2831854000,2317458000,2069063000,2847177000,3565445000,3345065000,3883414000,3970646000,5422301000,4454759000,5181987000,4823780000,6119173000,5362769000,3265899000,2086523000,1298280000,434116000,399008000,388698000,419856000,574726000,745545000,722758000,897941000,330845000,141232000,173482000,71178000,2102000,1144000,3699000,0,0,0,0,0
Algeria,DZA,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,454291000,654068000,853991000,2099646000,2304311000,3480536000,4879800000,7125373000,11271023000,13450019000,13545012000,12523337000,11253390000,10674587000,10620721000,12563024000,15193750000,18440224000,19752584000,19941814000,20828822000,19703652000,19223355000,18588012000,17507171000,15617774000,13086758000,10428240000,9015845000,7392913000,5851322000,4676264000,4641715000,4548938000,4234911000,3027015000,1705528000,1692995000,1173662000,961391000,765998000,602925000,429201000,320661000,230276000,161995000,109339000
Algeria,DZA,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954714975
Algeria,DZA,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,34570000,52626000,138409000,232873000,491792000,252271000,439837000,646056000,903583000,1563389000,2528502000,2552040000,2953989000,3312292000,3600381000,3476595000,3573815000,3819615000,4592083000,5118192000,6782960000,7223989000,7244600000,7310713000,3552993000,2418773000,2104201000,2369689000,3139262000,3385763000,2813448000,2960529000,2951209000,3218026000,4702169000,5059263000,12790319000,1137086000,1057960000,909642000,557414000,535701000,741690000,465954000,230589000,581900000,298424000
Algeria,DZA,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618838000,669931000,995436000,794991000,470753000,1158785000,1477675000,2031176000,2017824000,2010716000,2082629000,1885510000,1679855000,1505041000,1178931000,842694000,183861000,193526000,203283000,198140000,1878383000,1845241000,1839537000,1841514000,1845205000,1735942000,1660361000,1610756000
Angola,AGO,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597785000,861763000,327112000,646734000,685376000,416698000,549951000,777939000,1190144000,790198000,942874000,1044649000,1062991000,1171937000,1865757000,2602143000,3675852000,1222566000,5647304000,4621641000,3896242000,4475042000,5109203000,5346024000,7824867000,9646901000,3591893000,13188988000
Angola,AGO,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,AGO,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597785000,861763000,327112000,646734000,685376000,416698000,549951000,777939000,1190144000,790198000,942874000,1044649000,1062991000,1171937000,1865757000,2602143000,3675852000,1222566000,5647304000,4621641000,3542952000,3950793000,4793203000,5214821000,7824867000,9646901000,3591893000,13188988000
Angola,AGO,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6676170000,7603459000,7702669000,8130426000,8691064000,9122074000,9544239000,9377297000,8681583000,9099551000,8713040000,8084842000,6982716000,7530851000,7620030000,8166054000,9518005000,7347620000,9230632000,12690426000,13634685000,15466127000,17524622000,19202848000,23349470000,27826452000,27303742000,34814732000
Angola,AGO,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,AGO,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6676170000,7603459000,7702669000,8130426000,8691064000,9122074000,9544239000,9377297000,8681583000,9099551000,8713040000,8084842000,6982716000,7530851000,7620030000,8166054000,9518005000,7347620000,9230632000,12690426000,13634685000,15466127000,17524622000,19202848000,23349470000,27826452000,27303742000,34814732000
Angola,AGO,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126250000,143300000,155858000,101446000,91674000,105837000,132371000,341986000,194544000,247473000,172718000,190759000,155108000,165288000,172037000,183405000,325507000,920151000,711465000,501508000,423540000,200746000,169628000,670126000,949621000,1045934000,1098231000,1819643000
Angola,AGO,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880155000,977133000,225647000,906712000,293500000,305407000,-93078000,74014000,418285000,-314371000,-530274000,-733465000,-1024778000,-310876000,486171000,1239484000,2602992000,-2053782000,2078659000,3632021000,952143000,-29439000,2420892000,1791269000,3839979000,4262544000,-717383000,7425994000
Angola,AGO,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406692000,1781700000,1823140000,1820089000,1797531000,1928960000,2034923000,2649994000,2636263000,3122511000,2668010000,2409012000,1364007000,1777085000,1969545000,2921416000,2802673000,2185564000,2784413000,3578065000,4371686000,7715063000,9232483000,9123151000,11285927000,12578106000,11802379000,20499334000
Angola,AGO,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53216000,56859000,94291000,111744000,125379000,163830000,191486000,217920000,233507000,279159000,312274000,294229000,276209000,315730000,349231000,379427000,371006000,402365000,424211000,428726000,448364000,444794000,453756000,490716000,537926000,1147276000,1602357000,2018419000
Angola,AGO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70892000,59475000,66841000,40460000,23567000,33221000,23747000,33166000,48466000,434280000,433732000,268495000,1037493000,50609000,87289000,523481000,505193000,1201147000,351996000,275743000,309779000,282575000,819519000,1164198000,1379579000,1648225000,1825334000,3198239000
Angola,AGO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194276000,168930000,137926000,93547000,36040000,72899000,119143000,54536000,35767000,80927000,67695000,34034000,15661000,21322000,151337000,561168000,320653000,506028000,950615000,1100638000,1111221000,3658223000,2352762000,1102909000,3611660000,3664363000,1540435000,12320155000
